0.3124 	WARNING 	Movie2 stim could not be imported and won't be available
10.2981 	EXP 	sickHighlight: text = u'_'
10.2981 	EXP 	notsickHighlight: text = u'_'
10.3148 	EXP 	sickHighlight: opacity = 0
10.3148 	EXP 	notsickHighlight: opacity = 1
10.3148 	EXP 	sickHighlight: text = u'_'
10.3148 	EXP 	notsickHighlight: text = u'_'
10.3319 	EXP 	sickHighlight: opacity = 0
10.3319 	EXP 	notsickHighlight: opacity = 1
10.3319 	EXP 	sickHighlight: text = u'_'
10.3319 	EXP 	notsickHighlight: text = u'_'
10.3481 	EXP 	sickHighlight: opacity = 0
10.3481 	EXP 	notsickHighlight: opacity = 1
10.3481 	EXP 	sickHighlight: text = u'_'
10.3481 	EXP 	notsickHighlight: text = u'_'
10.3648 	EXP 	sickHighlight: opacity = 0
10.3648 	EXP 	notsickHighlight: opacity = 1
10.3648 	EXP 	sickHighlight: text = u'_'
10.3648 	EXP 	notsickHighlight: text = u'_'
10.3817 	EXP 	sickHighlight: opacity = 0
10.3817 	EXP 	notsickHighlight: opacity = 1
10.3817 	EXP 	sickHighlight: text = u'_'
10.3817 	EXP 	notsickHighlight: text = u'_'
10.3981 	EXP 	sickHighlight: opacity = 0
10.3981 	EXP 	notsickHighlight: opacity = 1
10.3981 	EXP 	sickHighlight: text = u'_'
10.3981 	EXP 	notsickHighlight: text = u'_'
10.4126 	EXP 	sickHighlight: opacity = 0
10.4126 	EXP 	notsickHighlight: opacity = 1
10.4126 	EXP 	sickHighlight: text = u'_'
10.4126 	EXP 	notsickHighlight: text = u'_'
10.4317 	EXP 	sickHighlight: opacity = 0
10.4317 	EXP 	notsickHighlight: opacity = 1
10.4317 	EXP 	sickHighlight: text = u'_'
10.4317 	EXP 	notsickHighlight: text = u'_'
10.4456 	EXP 	sickHighlight: opacity = 0
10.4456 	EXP 	notsickHighlight: opacity = 1
10.4456 	EXP 	sickHighlight: text = u'_'
10.4456 	EXP 	notsickHighlight: text = u'_'
10.4650 	EXP 	sickHighlight: opacity = 0
10.4650 	EXP 	notsickHighlight: opacity = 1
10.4650 	EXP 	sickHighlight: text = u'_'
10.4650 	EXP 	notsickHighlight: text = u'_'
10.4816 	EXP 	sickHighlight: opacity = 0
10.4816 	EXP 	notsickHighlight: opacity = 1
10.4816 	EXP 	sickHighlight: text = u'_'
10.4816 	EXP 	notsickHighlight: text = u'_'
10.4984 	EXP 	sickHighlight: opacity = 0
10.4984 	EXP 	notsickHighlight: opacity = 1
10.4984 	EXP 	sickHighlight: text = u'_'
10.4984 	EXP 	notsickHighlight: text = u'_'
10.5149 	EXP 	sickHighlight: opacity = 0
10.5149 	EXP 	notsickHighlight: opacity = 1
10.5149 	EXP 	sickHighlight: text = u'_'
10.5149 	EXP 	notsickHighlight: text = u'_'
10.5313 	EXP 	sickHighlight: opacity = 0
10.5313 	EXP 	notsickHighlight: opacity = 1
10.5313 	EXP 	sickHighlight: text = u'_'
10.5313 	EXP 	notsickHighlight: text = u'_'
10.5484 	EXP 	sickHighlight: opacity = 0
10.5484 	EXP 	notsickHighlight: opacity = 1
10.5484 	EXP 	sickHighlight: text = u'_'
10.5484 	EXP 	notsickHighlight: text = u'_'
10.5622 	EXP 	sickHighlight: opacity = 0
10.5622 	EXP 	notsickHighlight: opacity = 1
10.5622 	EXP 	sickHighlight: text = u'_'
10.5622 	EXP 	notsickHighlight: text = u'_'
10.5818 	EXP 	sickHighlight: opacity = 0
10.5818 	EXP 	notsickHighlight: opacity = 1
10.5818 	EXP 	sickHighlight: text = u'_'
10.5818 	EXP 	notsickHighlight: text = u'_'
10.5959 	EXP 	sickHighlight: opacity = 0
10.5959 	EXP 	notsickHighlight: opacity = 1
10.5959 	EXP 	sickHighlight: text = u'_'
10.5959 	EXP 	notsickHighlight: text = u'_'
10.6149 	EXP 	sickHighlight: opacity = 0
10.6149 	EXP 	notsickHighlight: opacity = 1
10.6149 	EXP 	sickHighlight: text = u'_'
10.6149 	EXP 	notsickHighlight: text = u'_'
10.6316 	EXP 	sickHighlight: opacity = 0
10.6316 	EXP 	notsickHighlight: opacity = 1
10.6316 	EXP 	sickHighlight: text = u'_'
10.6316 	EXP 	notsickHighlight: text = u'_'
10.6454 	EXP 	sickHighlight: opacity = 0
10.6454 	EXP 	notsickHighlight: opacity = 1
10.6454 	EXP 	sickHighlight: text = u'_'
10.6454 	EXP 	notsickHighlight: text = u'_'
10.6649 	EXP 	sickHighlight: opacity = 0
10.6649 	EXP 	notsickHighlight: opacity = 1
10.6649 	EXP 	sickHighlight: text = u'_'
10.6649 	EXP 	notsickHighlight: text = u'_'
10.6790 	EXP 	sickHighlight: opacity = 0
10.6790 	EXP 	notsickHighlight: opacity = 1
10.6790 	EXP 	sickHighlight: text = u'_'
10.6790 	EXP 	notsickHighlight: text = u'_'
10.6982 	EXP 	sickHighlight: opacity = 0
10.6982 	EXP 	notsickHighlight: opacity = 1
10.6982 	EXP 	sickHighlight: text = u'_'
10.6982 	EXP 	notsickHighlight: text = u'_'
10.7121 	EXP 	sickHighlight: opacity = 0
10.7121 	EXP 	notsickHighlight: opacity = 1
10.7121 	EXP 	sickHighlight: text = u'_'
10.7121 	EXP 	notsickHighlight: text = u'_'
10.7317 	EXP 	sickHighlight: opacity = 0
10.7317 	EXP 	notsickHighlight: opacity = 1
10.7317 	EXP 	sickHighlight: text = u'_'
10.7317 	EXP 	notsickHighlight: text = u'_'
10.7457 	EXP 	sickHighlight: opacity = 0
10.7457 	EXP 	notsickHighlight: opacity = 1
10.7457 	EXP 	sickHighlight: text = u'_'
10.7457 	EXP 	notsickHighlight: text = u'_'
10.7651 	EXP 	sickHighlight: opacity = 0
10.7651 	EXP 	notsickHighlight: opacity = 1
10.7651 	EXP 	sickHighlight: text = u'_'
10.7651 	EXP 	notsickHighlight: text = u'_'
10.7793 	EXP 	sickHighlight: opacity = 0
10.7793 	EXP 	notsickHighlight: opacity = 1
10.7793 	EXP 	sickHighlight: text = u'_'
10.7793 	EXP 	notsickHighlight: text = u'_'
10.7983 	EXP 	sickHighlight: opacity = 0
10.7983 	EXP 	notsickHighlight: opacity = 1
10.7983 	EXP 	sickHighlight: text = u'_'
10.7983 	EXP 	notsickHighlight: text = u'_'
10.8123 	EXP 	sickHighlight: opacity = 0
10.8123 	EXP 	notsickHighlight: opacity = 1
10.8123 	EXP 	sickHighlight: text = u'_'
10.8123 	EXP 	notsickHighlight: text = u'_'
10.8317 	EXP 	sickHighlight: opacity = 0
10.8317 	EXP 	notsickHighlight: opacity = 1
10.8317 	EXP 	sickHighlight: text = u'_'
10.8317 	EXP 	notsickHighlight: text = u'_'
10.8530 	EXP 	sickHighlight: opacity = 0
10.8530 	EXP 	notsickHighlight: opacity = 1
10.8530 	EXP 	sickHighlight: text = u'_'
10.8530 	EXP 	notsickHighlight: text = u'_'
10.8663 	EXP 	sickHighlight: opacity = 0
10.8663 	EXP 	notsickHighlight: opacity = 1
10.8663 	EXP 	sickHighlight: text = u'_'
10.8663 	EXP 	notsickHighlight: text = u'_'
10.8788 	EXP 	sickHighlight: opacity = 0
10.8788 	EXP 	notsickHighlight: opacity = 1
10.8788 	EXP 	sickHighlight: text = u'_'
10.8788 	EXP 	notsickHighlight: text = u'_'
10.8985 	EXP 	sickHighlight: opacity = 0
10.8985 	EXP 	notsickHighlight: opacity = 1
10.8985 	EXP 	sickHighlight: text = u'_'
10.8985 	EXP 	notsickHighlight: text = u'_'
10.9150 	EXP 	sickHighlight: opacity = 0
10.9150 	EXP 	notsickHighlight: opacity = 1
10.9150 	EXP 	sickHighlight: text = u'_'
10.9150 	EXP 	notsickHighlight: text = u'_'
10.9314 	EXP 	sickHighlight: opacity = 0
10.9314 	EXP 	notsickHighlight: opacity = 1
10.9314 	EXP 	sickHighlight: text = u'_'
10.9314 	EXP 	notsickHighlight: text = u'_'
10.9485 	EXP 	sickHighlight: opacity = 0
10.9485 	EXP 	notsickHighlight: opacity = 1
10.9485 	EXP 	sickHighlight: text = u'_'
10.9485 	EXP 	notsickHighlight: text = u'_'
10.9649 	EXP 	sickHighlight: opacity = 0
10.9649 	EXP 	notsickHighlight: opacity = 1
10.9649 	EXP 	sickHighlight: text = u'_'
10.9649 	EXP 	notsickHighlight: text = u'_'
10.9816 	EXP 	sickHighlight: opacity = 0
10.9816 	EXP 	notsickHighlight: opacity = 1
10.9816 	EXP 	sickHighlight: text = u'_'
10.9816 	EXP 	notsickHighlight: text = u'_'
10.9981 	EXP 	sickHighlight: opacity = 0
10.9981 	EXP 	notsickHighlight: opacity = 1
10.9981 	EXP 	sickHighlight: text = u'_'
10.9981 	EXP 	notsickHighlight: text = u'_'
11.0151 	EXP 	sickHighlight: opacity = 0
11.0151 	EXP 	notsickHighlight: opacity = 1
11.0151 	EXP 	sickHighlight: text = u'_'
11.0151 	EXP 	notsickHighlight: text = u'_'
11.0314 	EXP 	sickHighlight: opacity = 0
11.0314 	EXP 	notsickHighlight: opacity = 1
11.0314 	EXP 	sickHighlight: text = u'_'
11.0314 	EXP 	notsickHighlight: text = u'_'
11.0482 	EXP 	sickHighlight: opacity = 0
11.0482 	EXP 	notsickHighlight: opacity = 1
11.0482 	EXP 	sickHighlight: text = u'_'
11.0482 	EXP 	notsickHighlight: text = u'_'
11.0648 	EXP 	sickHighlight: opacity = 0
11.0648 	EXP 	notsickHighlight: opacity = 1
11.0648 	EXP 	sickHighlight: text = u'_'
11.0648 	EXP 	notsickHighlight: text = u'_'
11.0818 	EXP 	sickHighlight: opacity = 0
11.0818 	EXP 	notsickHighlight: opacity = 1
11.0818 	EXP 	sickHighlight: text = u'_'
11.0818 	EXP 	notsickHighlight: text = u'_'
11.0955 	EXP 	sickHighlight: opacity = 0
11.0955 	EXP 	notsickHighlight: opacity = 1
11.0955 	EXP 	sickHighlight: text = u'_'
11.0955 	EXP 	notsickHighlight: text = u'_'
11.1151 	EXP 	sickHighlight: opacity = 0
11.1151 	EXP 	notsickHighlight: opacity = 1
11.1151 	EXP 	sickHighlight: text = u'_'
11.1151 	EXP 	notsickHighlight: text = u'_'
11.1320 	EXP 	sickHighlight: opacity = 0
11.1320 	EXP 	notsickHighlight: opacity = 1
11.1320 	EXP 	sickHighlight: text = u'_'
11.1320 	EXP 	notsickHighlight: text = u'_'
11.1484 	EXP 	sickHighlight: opacity = 0
11.1484 	EXP 	notsickHighlight: opacity = 1
11.1484 	EXP 	sickHighlight: text = u'_'
11.1484 	EXP 	notsickHighlight: text = u'_'
11.1628 	EXP 	sickHighlight: opacity = 0
11.1628 	EXP 	notsickHighlight: opacity = 1
11.1628 	EXP 	sickHighlight: text = u'_'
11.1628 	EXP 	notsickHighlight: text = u'_'
11.1815 	EXP 	sickHighlight: opacity = 0
11.1815 	EXP 	notsickHighlight: opacity = 1
11.1815 	EXP 	sickHighlight: text = u'_'
11.1815 	EXP 	notsickHighlight: text = u'_'
11.1954 	EXP 	sickHighlight: opacity = 0
11.1954 	EXP 	notsickHighlight: opacity = 1
11.1954 	EXP 	sickHighlight: text = u'_'
11.1954 	EXP 	notsickHighlight: text = u'_'
11.2149 	EXP 	sickHighlight: opacity = 0
11.2149 	EXP 	notsickHighlight: opacity = 1
11.2149 	EXP 	sickHighlight: text = u'_'
11.2149 	EXP 	notsickHighlight: text = u'_'
11.2289 	EXP 	sickHighlight: opacity = 0
11.2289 	EXP 	notsickHighlight: opacity = 1
11.2289 	EXP 	sickHighlight: text = u'_'
11.2289 	EXP 	notsickHighlight: text = u'_'
11.2486 	EXP 	sickHighlight: opacity = 0
11.2486 	EXP 	notsickHighlight: opacity = 1
11.2486 	EXP 	sickHighlight: text = u'_'
11.2486 	EXP 	notsickHighlight: text = u'_'
11.2629 	EXP 	sickHighlight: opacity = 0
11.2629 	EXP 	notsickHighlight: opacity = 1
11.2629 	EXP 	sickHighlight: text = u'_'
11.2629 	EXP 	notsickHighlight: text = u'_'
11.2816 	EXP 	sickHighlight: opacity = 0
11.2816 	EXP 	notsickHighlight: opacity = 1
11.2816 	EXP 	sickHighlight: text = u'_'
11.2816 	EXP 	notsickHighlight: text = u'_'
11.2956 	EXP 	sickHighlight: opacity = 0
11.2956 	EXP 	notsickHighlight: opacity = 1
11.2956 	EXP 	sickHighlight: text = u'_'
11.2956 	EXP 	notsickHighlight: text = u'_'
11.3152 	EXP 	sickHighlight: opacity = 0
11.3152 	EXP 	notsickHighlight: opacity = 1
11.3152 	EXP 	sickHighlight: text = u'_'
11.3152 	EXP 	notsickHighlight: text = u'_'
11.3291 	EXP 	sickHighlight: opacity = 0
11.3291 	EXP 	notsickHighlight: opacity = 1
11.3291 	EXP 	sickHighlight: text = u'_'
11.3291 	EXP 	notsickHighlight: text = u'_'
11.3485 	EXP 	sickHighlight: opacity = 0
11.3485 	EXP 	notsickHighlight: opacity = 1
11.3485 	EXP 	sickHighlight: text = u'_'
11.3485 	EXP 	notsickHighlight: text = u'_'
11.3649 	EXP 	sickHighlight: opacity = 0
11.3649 	EXP 	notsickHighlight: opacity = 1
11.3649 	EXP 	sickHighlight: text = u'_'
11.3649 	EXP 	notsickHighlight: text = u'_'
11.3818 	EXP 	sickHighlight: opacity = 0
11.3818 	EXP 	notsickHighlight: opacity = 1
11.3818 	EXP 	sickHighlight: text = u'_'
11.3818 	EXP 	notsickHighlight: text = u'_'
11.3984 	EXP 	sickHighlight: opacity = 0
11.3984 	EXP 	notsickHighlight: opacity = 1
11.3984 	EXP 	sickHighlight: text = u'_'
11.3984 	EXP 	notsickHighlight: text = u'_'
11.4151 	EXP 	sickHighlight: opacity = 0
11.4151 	EXP 	notsickHighlight: opacity = 1
11.4151 	EXP 	sickHighlight: text = u'_'
11.4151 	EXP 	notsickHighlight: text = u'_'
11.4316 	EXP 	sickHighlight: opacity = 0
11.4316 	EXP 	notsickHighlight: opacity = 1
11.4316 	EXP 	sickHighlight: text = u'_'
11.4316 	EXP 	notsickHighlight: text = u'_'
11.4481 	EXP 	sickHighlight: opacity = 0
11.4481 	EXP 	notsickHighlight: opacity = 1
11.4481 	EXP 	sickHighlight: text = u'_'
11.4481 	EXP 	notsickHighlight: text = u'_'
11.4651 	EXP 	sickHighlight: opacity = 0
11.4651 	EXP 	notsickHighlight: opacity = 1
11.4651 	EXP 	sickHighlight: text = u'_'
11.4651 	EXP 	notsickHighlight: text = u'_'
11.4818 	EXP 	sickHighlight: opacity = 0
11.4818 	EXP 	notsickHighlight: opacity = 1
11.4818 	EXP 	sickHighlight: text = u'_'
11.4818 	EXP 	notsickHighlight: text = u'_'
11.5031 	EXP 	sickHighlight: opacity = 0
11.5031 	EXP 	notsickHighlight: opacity = 1
11.5031 	EXP 	sickHighlight: text = u'_'
11.5031 	EXP 	notsickHighlight: text = u'_'
11.5164 	EXP 	sickHighlight: opacity = 0
11.5164 	EXP 	notsickHighlight: opacity = 1
11.5164 	EXP 	sickHighlight: text = u'_'
11.5164 	EXP 	notsickHighlight: text = u'_'
11.5363 	EXP 	sickHighlight: opacity = 0
11.5363 	EXP 	notsickHighlight: opacity = 1
11.5363 	EXP 	sickHighlight: text = u'_'
11.5363 	EXP 	notsickHighlight: text = u'_'
11.5496 	EXP 	sickHighlight: opacity = 0
11.5496 	EXP 	notsickHighlight: opacity = 1
11.5496 	EXP 	sickHighlight: text = u'_'
11.5496 	EXP 	notsickHighlight: text = u'_'
11.5702 	EXP 	sickHighlight: opacity = 0
11.5702 	EXP 	notsickHighlight: opacity = 1
11.5702 	EXP 	sickHighlight: text = u'_'
11.5702 	EXP 	notsickHighlight: text = u'_'
11.5842 	EXP 	sickHighlight: opacity = 0
11.5842 	EXP 	notsickHighlight: opacity = 1
11.5842 	EXP 	sickHighlight: text = u'_'
11.5842 	EXP 	notsickHighlight: text = u'_'
11.6031 	EXP 	sickHighlight: opacity = 0
11.6031 	EXP 	notsickHighlight: opacity = 1
11.6031 	EXP 	sickHighlight: text = u'_'
11.6031 	EXP 	notsickHighlight: text = u'_'
11.6173 	EXP 	sickHighlight: opacity = 0
11.6173 	EXP 	notsickHighlight: opacity = 1
11.6173 	EXP 	sickHighlight: text = u'_'
11.6173 	EXP 	notsickHighlight: text = u'_'
11.6365 	EXP 	sickHighlight: opacity = 0
11.6365 	EXP 	notsickHighlight: opacity = 1
11.6365 	EXP 	sickHighlight: text = u'_'
11.6365 	EXP 	notsickHighlight: text = u'_'
11.6649 	EXP 	sickHighlight: opacity = 0
11.6649 	EXP 	notsickHighlight: opacity = 1
11.6649 	EXP 	sickHighlight: text = u'_'
11.6649 	EXP 	notsickHighlight: text = u'_'
11.6790 	EXP 	sickHighlight: opacity = 0
11.6790 	EXP 	notsickHighlight: opacity = 1
11.6790 	EXP 	sickHighlight: text = u'_'
11.6790 	EXP 	notsickHighlight: text = u'_'
11.6985 	EXP 	sickHighlight: opacity = 0
11.6985 	EXP 	notsickHighlight: opacity = 1
11.6985 	EXP 	sickHighlight: text = u'_'
11.6985 	EXP 	notsickHighlight: text = u'_'
11.7123 	EXP 	sickHighlight: opacity = 0
11.7123 	EXP 	notsickHighlight: opacity = 1
11.7123 	EXP 	sickHighlight: text = u'_'
11.7123 	EXP 	notsickHighlight: text = u'_'
11.7318 	EXP 	sickHighlight: opacity = 0
11.7318 	EXP 	notsickHighlight: opacity = 1
11.7318 	EXP 	sickHighlight: text = u'_'
11.7318 	EXP 	notsickHighlight: text = u'_'
11.8025 	EXP 	sickHighlight: opacity = 0
11.8025 	EXP 	notsickHighlight: opacity = 1
11.8025 	EXP 	sickHighlight: text = u'_'
11.8025 	EXP 	notsickHighlight: text = u'_'
11.8204 	EXP 	sickHighlight: opacity = 0
11.8204 	EXP 	notsickHighlight: opacity = 1
11.8204 	EXP 	sickHighlight: text = u'_'
11.8204 	EXP 	notsickHighlight: text = u'_'
11.8329 	EXP 	sickHighlight: opacity = 0
11.8329 	EXP 	notsickHighlight: opacity = 1
11.8329 	EXP 	sickHighlight: text = u'_'
11.8329 	EXP 	notsickHighlight: text = u'_'
11.8455 	EXP 	sickHighlight: opacity = 0
11.8455 	EXP 	notsickHighlight: opacity = 1
11.8455 	EXP 	sickHighlight: text = u'_'
11.8455 	EXP 	notsickHighlight: text = u'_'
11.8652 	EXP 	sickHighlight: opacity = 0
11.8652 	EXP 	notsickHighlight: opacity = 1
11.8652 	EXP 	sickHighlight: text = u'_'
11.8652 	EXP 	notsickHighlight: text = u'_'
11.8788 	EXP 	sickHighlight: opacity = 0
11.8788 	EXP 	notsickHighlight: opacity = 1
11.8788 	EXP 	sickHighlight: text = u'_'
11.8788 	EXP 	notsickHighlight: text = u'_'
11.8983 	EXP 	sickHighlight: opacity = 0
11.8983 	EXP 	notsickHighlight: opacity = 1
11.8983 	EXP 	sickHighlight: text = u'_'
11.8983 	EXP 	notsickHighlight: text = u'_'
11.9124 	EXP 	sickHighlight: opacity = 0
11.9124 	EXP 	notsickHighlight: opacity = 1
11.9124 	EXP 	sickHighlight: text = u'_'
11.9124 	EXP 	notsickHighlight: text = u'_'
11.9318 	EXP 	sickHighlight: opacity = 0
11.9318 	EXP 	notsickHighlight: opacity = 1
11.9318 	EXP 	sickHighlight: text = u'_'
11.9318 	EXP 	notsickHighlight: text = u'_'
11.9458 	EXP 	sickHighlight: opacity = 0
11.9458 	EXP 	notsickHighlight: opacity = 1
11.9458 	EXP 	sickHighlight: text = u'_'
11.9458 	EXP 	notsickHighlight: text = u'_'
11.9653 	EXP 	sickHighlight: opacity = 0
11.9653 	EXP 	notsickHighlight: opacity = 1
11.9653 	EXP 	sickHighlight: text = u'_'
11.9653 	EXP 	notsickHighlight: text = u'_'
11.9820 	EXP 	sickHighlight: opacity = 0
11.9820 	EXP 	notsickHighlight: opacity = 1
11.9820 	EXP 	sickHighlight: text = u'_'
11.9820 	EXP 	notsickHighlight: text = u'_'
11.9984 	EXP 	sickHighlight: opacity = 0
11.9984 	EXP 	notsickHighlight: opacity = 1
11.9984 	EXP 	sickHighlight: text = u'_'
11.9984 	EXP 	notsickHighlight: text = u'_'
12.0150 	EXP 	sickHighlight: opacity = 0
12.0150 	EXP 	notsickHighlight: opacity = 1
12.0150 	EXP 	sickHighlight: text = u'_'
12.0150 	EXP 	notsickHighlight: text = u'_'
12.0367 	EXP 	sickHighlight: opacity = 0
12.0367 	EXP 	notsickHighlight: opacity = 1
12.0367 	EXP 	sickHighlight: text = u'_'
12.0367 	EXP 	notsickHighlight: text = u'_'
12.0651 	EXP 	sickHighlight: opacity = 0
12.0651 	EXP 	notsickHighlight: opacity = 1
12.0651 	EXP 	sickHighlight: text = u'_'
12.0651 	EXP 	notsickHighlight: text = u'_'
12.0794 	EXP 	sickHighlight: opacity = 0
12.0794 	EXP 	notsickHighlight: opacity = 1
12.0794 	EXP 	sickHighlight: text = u'_'
12.0794 	EXP 	notsickHighlight: text = u'_'
12.0984 	EXP 	sickHighlight: opacity = 0
12.0984 	EXP 	notsickHighlight: opacity = 1
12.0984 	EXP 	sickHighlight: text = u'_'
12.0984 	EXP 	notsickHighlight: text = u'_'
12.1154 	EXP 	sickHighlight: opacity = 0
12.1154 	EXP 	notsickHighlight: opacity = 1
12.1154 	EXP 	sickHighlight: text = u'_'
12.1154 	EXP 	notsickHighlight: text = u'_'
12.1373 	EXP 	sickHighlight: opacity = 0
12.1373 	EXP 	notsickHighlight: opacity = 1
12.1373 	EXP 	sickHighlight: text = u'_'
12.1373 	EXP 	notsickHighlight: text = u'_'
12.1512 	EXP 	sickHighlight: opacity = 0
12.1512 	EXP 	notsickHighlight: opacity = 1
12.1512 	EXP 	sickHighlight: text = u'_'
12.1512 	EXP 	notsickHighlight: text = u'_'
12.1706 	EXP 	sickHighlight: opacity = 0
12.1706 	EXP 	notsickHighlight: opacity = 1
12.1706 	EXP 	sickHighlight: text = u'_'
12.1706 	EXP 	notsickHighlight: text = u'_'
12.1985 	EXP 	sickHighlight: opacity = 0
12.1985 	EXP 	notsickHighlight: opacity = 1
12.1985 	EXP 	sickHighlight: text = u'_'
12.1985 	EXP 	notsickHighlight: text = u'_'
12.2125 	EXP 	sickHighlight: opacity = 0
12.2125 	EXP 	notsickHighlight: opacity = 1
12.2125 	EXP 	sickHighlight: text = u'_'
12.2125 	EXP 	notsickHighlight: text = u'_'
12.2288 	EXP 	sickHighlight: opacity = 0
12.2288 	EXP 	notsickHighlight: opacity = 1
12.2288 	EXP 	sickHighlight: text = u'_'
12.2288 	EXP 	notsickHighlight: text = u'_'
12.2486 	EXP 	sickHighlight: opacity = 0
12.2486 	EXP 	notsickHighlight: opacity = 1
12.2486 	EXP 	sickHighlight: text = u'_'
12.2486 	EXP 	notsickHighlight: text = u'_'
12.2710 	EXP 	sickHighlight: opacity = 0
12.2710 	EXP 	notsickHighlight: opacity = 1
12.2710 	EXP 	sickHighlight: text = u'_'
12.2710 	EXP 	notsickHighlight: text = u'_'
12.2986 	EXP 	sickHighlight: opacity = 0
12.2986 	EXP 	notsickHighlight: opacity = 1
12.2986 	EXP 	sickHighlight: text = u'_'
12.2986 	EXP 	notsickHighlight: text = u'_'
12.3204 	EXP 	sickHighlight: opacity = 0
12.3204 	EXP 	notsickHighlight: opacity = 1
12.3204 	EXP 	sickHighlight: text = u'_'
12.3204 	EXP 	notsickHighlight: text = u'_'
12.3345 	EXP 	sickHighlight: opacity = 0
12.3345 	EXP 	notsickHighlight: opacity = 1
12.3345 	EXP 	sickHighlight: text = u'_'
12.3345 	EXP 	notsickHighlight: text = u'_'
12.3540 	EXP 	sickHighlight: opacity = 0
12.3540 	EXP 	notsickHighlight: opacity = 1
12.3540 	EXP 	sickHighlight: text = u'_'
12.3540 	EXP 	notsickHighlight: text = u'_'
12.3679 	EXP 	sickHighlight: opacity = 0
12.3679 	EXP 	notsickHighlight: opacity = 1
12.3679 	EXP 	sickHighlight: text = u'_'
12.3679 	EXP 	notsickHighlight: text = u'_'
12.3985 	EXP 	trialInstrText: autoDraw = False
12.3985 	EXP 	restaurantText: autoDraw = False
12.3985 	EXP 	foodImg: autoDraw = False
12.3985 	EXP 	sickImg: autoDraw = False
12.3985 	EXP 	notsickImg: autoDraw = False
12.3985 	EXP 	sickHighlight: autoDraw = False
12.3985 	EXP 	notsickHighlight: autoDraw = False
12.3985 	EXP 	sickHighlight: opacity = 0
12.3985 	EXP 	notsickHighlight: opacity = 1
12.3985 	EXP 	sickHighlight: text = u'_'
12.3985 	EXP 	notsickHighlight: text = u'_'
12.3985 	EXP 	correctText: autoDraw = True
12.3985 	EXP 	wrongText: autoDraw = True
12.3985 	EXP 	sickFeedback: autoDraw = True
12.3985 	EXP 	notsickFeedback: autoDraw = True
12.3985 	EXP 	correctText: opacity = 1.0
12.3985 	EXP 	wrongText: opacity = 0.0
12.3985 	EXP 	correctText: text = u'CORRECT'
12.3985 	EXP 	wrongText: text = u'WRONG'
12.3985 	EXP 	sickFeedback: opacity = 0.0
12.3985 	EXP 	notsickFeedback: opacity = 1.0
12.4161 	EXP 	sickHighlight: opacity = 0
12.4161 	EXP 	notsickHighlight: opacity = 1
12.4161 	EXP 	sickHighlight: text = u'_'
12.4161 	EXP 	notsickHighlight: text = u'_'
12.4328 	EXP 	sickHighlight: opacity = 0
12.4328 	EXP 	notsickHighlight: opacity = 1
12.4328 	EXP 	sickHighlight: text = u'_'
12.4328 	EXP 	notsickHighlight: text = u'_'
12.4494 	EXP 	sickHighlight: opacity = 0
12.4494 	EXP 	notsickHighlight: opacity = 1
12.4494 	EXP 	sickHighlight: text = u'_'
12.4494 	EXP 	notsickHighlight: text = u'_'
12.4663 	EXP 	sickHighlight: opacity = 0
12.4663 	EXP 	notsickHighlight: opacity = 1
12.4663 	EXP 	sickHighlight: text = u'_'
12.4663 	EXP 	notsickHighlight: text = u'_'
12.4830 	EXP 	sickHighlight: opacity = 0
12.4830 	EXP 	notsickHighlight: opacity = 1
12.4830 	EXP 	sickHighlight: text = u'_'
12.4830 	EXP 	notsickHighlight: text = u'_'
12.4967 	EXP 	sickHighlight: opacity = 0
12.4967 	EXP 	notsickHighlight: opacity = 1
12.4967 	EXP 	sickHighlight: text = u'_'
12.4967 	EXP 	notsickHighlight: text = u'_'
12.5164 	EXP 	sickHighlight: opacity = 0
12.5164 	EXP 	notsickHighlight: opacity = 1
12.5164 	EXP 	sickHighlight: text = u'_'
12.5164 	EXP 	notsickHighlight: text = u'_'
12.5301 	EXP 	sickHighlight: opacity = 0
12.5301 	EXP 	notsickHighlight: opacity = 1
12.5301 	EXP 	sickHighlight: text = u'_'
12.5301 	EXP 	notsickHighlight: text = u'_'
12.5497 	EXP 	sickHighlight: opacity = 0
12.5497 	EXP 	notsickHighlight: opacity = 1
12.5497 	EXP 	sickHighlight: text = u'_'
12.5497 	EXP 	notsickHighlight: text = u'_'
12.5696 	EXP 	sickHighlight: opacity = 0
12.5696 	EXP 	notsickHighlight: opacity = 1
12.5696 	EXP 	sickHighlight: text = u'_'
12.5696 	EXP 	notsickHighlight: text = u'_'
12.5865 	EXP 	sickHighlight: opacity = 0
12.5865 	EXP 	notsickHighlight: opacity = 1
12.5865 	EXP 	sickHighlight: text = u'_'
12.5865 	EXP 	notsickHighlight: text = u'_'
12.6032 	EXP 	sickHighlight: opacity = 0
12.6032 	EXP 	notsickHighlight: opacity = 1
12.6032 	EXP 	sickHighlight: text = u'_'
12.6032 	EXP 	notsickHighlight: text = u'_'
12.6198 	EXP 	sickHighlight: opacity = 0
12.6198 	EXP 	notsickHighlight: opacity = 1
12.6198 	EXP 	sickHighlight: text = u'_'
12.6198 	EXP 	notsickHighlight: text = u'_'
12.6358 	EXP 	sickHighlight: opacity = 0
12.6358 	EXP 	notsickHighlight: opacity = 1
12.6358 	EXP 	sickHighlight: text = u'_'
12.6358 	EXP 	notsickHighlight: text = u'_'
